playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475279,2022,Ben Chiarot,DET,D,5on5,49,49994.0,1036.0,5.85,0.45,0.48,0.44,0.49,0.45,0.49,138.0,65.72,2.33,3.59,19.2,2.18,39.94,28.77,2.27,2.33,2.27,5.0,4.0,66.0,30.0,45.0,141.0,11.0,2.0,4.0,0.0,18.0,0.0,32.0,40.0,64.0,94.0,11.0,25.0,0.0,95.0,2.0,8.0,92.0,3.0,1.0,1.79,0.25,0.29,2.0,0.0,0.0,138.67,96.0,95.49,7.0,0.72,0.69,0.37,2.67,2.67,2.62,1036.0,105.0,123.0,173.0,635.0,144.0,132.0,154.0,606.0,0.0,0.0,93633.0,25.0,11.0,4.0,77.0,366.81,29.94,28.2,29.87,28.15,376.0,139.0,175.0,690.0,29.0,34.0,3.0,408.0,71.0,36.0,11.39,8.67,9.88,15.0,9.0,5.0,679.09,515.0,509.8,4.94,7.86,7.86,27.01,26.92,26.33,448.72,36.77,35.48,36.97,35.68,441.0,191.0,260.0,892.0,46.0,40.0,7.0,481.0,121.0,30.0,14.36,14.27,8.14,25.0,16.0,5.0,899.7,632.0,637.69,6.19,6.92,6.92,36.04,36.1,35.43,56.35,61.57,1285.0,1364.0,3.24,1.38,65.0,10.0,47.0,10.0
8475279,2022,Ben Chiarot,DET,D,4on5,49,6714.0,136.0,6.55,0.08,0.1,0.09,0.16,0.11,0.19,104.0,1.7,0.05,0.13,0.36,0.09,0.92,1.45,0.05,0.05,0.05,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,8.0,0.0,15.0,1.0,1.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.03,0.0,0.0,0.08,0.08,0.08,136.0,1.0,81.0,9.0,45.0,6.0,27.0,18.0,85.0,0.0,0.0,5560.0,8.0,0.0,0.0,0.0,14.91,1.47,1.47,1.47,1.47,17.0,4.0,2.0,23.0,2.0,0.0,0.0,15.0,4.0,2.0,0.44,0.51,0.53,0.0,2.0,0.0,23.0,21.0,21.0,0.2,0.0,0.0,1.66,1.66,1.66,119.68,17.52,14.4,17.52,14.4,112.0,54.0,54.0,220.0,15.0,13.0,4.0,115.0,28.0,23.0,2.94,3.32,11.27,4.0,1.0,10.0,220.0,166.0,166.0,2.76,3.35,3.35,16.93,16.93,14.06,1.33,12.54,26.0,141.0,0.31,0.0,6.0,0.0,5.0,0.0
8475279,2022,Ben Chiarot,DET,D,5on4,49,1734.0,50.0,4.35,0.73,0.95,0.75,0.9,0.69,0.89,90.0,4.19,0.15,0.34,1.03,0.13,2.91,1.45,0.15,0.15,0.15,0.0,0.0,4.0,2.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,0.0,0.09,0.0,0.0,0.24,0.24,0.24,50.0,18.0,2.0,5.0,25.0,9.0,4.0,9.0,28.0,0.0,0.0,8167.0,0.0,2.0,1.0,15.0,18.65,2.2,2.11,2.2,2.11,16.0,9.0,11.0,36.0,2.0,3.0,1.0,18.0,4.0,3.0,0.34,0.47,1.39,0.0,0.0,2.0,36.0,25.0,25.0,0.4,1.06,1.06,1.54,1.54,1.48,8.49,0.79,0.79,0.79,0.79,10.0,1.0,1.0,12.0,1.0,0.0,0.0,8.0,2.0,1.0,0.26,0.24,0.3,1.0,0.0,0.0,12.0,11.0,11.0,0.1,0.0,0.0,0.89,0.89,0.89,14.6,0.73,232.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8476346,2022,Johnny Gaudreau,CBJ,L,other,51,3841.0,42.0,33.4,0.6,0.58,0.7,0.39,0.69,0.4,150.0,14.47,4.19,1.17,2.35,0.53,8.07,3.68,3.95,4.19,3.95,2.0,1.0,12.0,8.0,7.0,27.0,6.0,3.0,1.0,1.0,2.0,1.0,9.0,4.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,7.0,0.43,0.51,3.24,0.0,1.0,2.0,27.0,20.0,20.0,0.0,0.34,0.87,0.89,3.64,3.64,3.56,42.0,12.0,4.0,6.0,20.0,7.0,3.0,13.0,19.0,0.0,0.0,2958.0,0.0,0.0,0.0,1.0,91.54,18.25,15.43,18.25,15.43,86.0,36.0,35.0,157.0,7.0,18.0,2.0,51.0,43.0,28.0,1.88,5.41,10.96,1.0,3.0,3.0,157.0,122.0,122.0,2.5,6.26,6.26,14.49,14.49,12.98,41.17,12.29,11.93,12.29,11.93,36.0,20.0,10.0,66.0,14.0,4.0,2.0,23.0,15.0,18.0,1.03,1.99,9.26,1.0,3.0,10.0,66.0,56.0,56.0,0.63,1.14,1.14,11.77,11.77,11.52,6.93,5.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
8476346,2022,Johnny Gaudreau,CBJ,L,all,51,59792.0,1095.0,41.1,0.55,0.39,0.56,0.41,0.55,0.41,140.0,140.12,16.1,10.7,29.12,4.76,79.6,52.72,15.59,16.0,15.48,21.0,14.0,134.0,59.0,58.0,251.0,49.0,14.0,13.0,2.0,37.0,8.0,58.0,63.0,120.0,179.0,9.0,18.0,0.0,4.0,31.0,29.0,131.0,48.0,14.0,5.31,5.66,5.13,6.0,6.0,2.0,246.88,193.0,189.98,4.0,2.42,2.77,2.75,15.77,15.66,15.44,1095.0,243.0,133.0,198.0,521.0,191.0,191.0,186.0,527.0,0.0,0.0,125202.0,18.0,28.0,15.0,13.0,631.34,68.66,64.6,68.15,64.11,602.0,261.0,289.0,1152.0,62.0,62.0,7.0,577.0,215.0,71.0,17.6,25.85,25.21,23.0,25.0,14.0,1134.14,863.0,852.41,11.08,14.43,14.49,65.25,64.71,62.41,509.59,55.11,53.04,56.06,53.94,510.0,188.0,221.0,919.0,61.0,46.0,11.0,485.0,150.0,63.0,14.54,18.58,21.97,12.0,25.0,24.0,945.67,698.0,714.54,6.94,10.3,10.26,51.79,52.69,51.72,77.86,122.06,1637.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0
8476346,2022,Johnny Gaudreau,CBJ,L,5on5,51,47644.0,970.0,41.1,0.48,0.42,0.48,0.44,0.48,0.44,141.0,96.01,9.23,7.04,20.64,3.28,52.59,39.23,9.09,9.12,8.98,10.0,9.0,94.0,38.0,39.0,171.0,29.0,10.0,7.0,1.0,24.0,6.0,37.0,48.0,84.0,122.0,5.0,10.0,0.0,4.0,28.0,20.0,93.0,34.0,5.0,3.94,3.98,1.31,5.0,5.0,0.0,166.88,132.0,128.98,4.0,1.46,0.8,1.3,9.4,9.29,9.25,970.0,174.0,127.0,184.0,485.0,167.0,179.0,160.0,464.0,0.0,0.0,103440.0,10.0,26.0,14.0,11.0,401.62,35.28,34.52,34.77,34.02,382.0,165.0,203.0,750.0,37.0,30.0,4.0,393.0,128.0,26.0,12.64,15.33,7.31,16.0,17.0,4.0,732.14,547.0,536.41,5.51,5.91,5.97,34.82,34.29,33.88,433.6,38.54,36.97,39.49,37.87,442.0,155.0,203.0,800.0,43.0,40.0,9.0,436.0,122.0,39.0,12.75,14.88,10.9,9.0,22.0,12.0,826.67,597.0,613.54,5.87,8.67,8.63,35.78,36.68,36.04,61.8,86.16,1448.0,1839.0,0.14,0.34,7.0,12.0,6.0,8.0
8476346,2022,Johnny Gaudreau,CBJ,L,4on5,51,40.0,6.0,5.85,1.0,0.23,1.0,0.13,1.0,0.13,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,2004.0,0.0,2.0,1.0,1.0,0.91,0.22,0.22,0.22,0.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3.11,9.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0
8476346,2022,Johnny Gaudreau,CBJ,L,5on4,51,8267.0,77.0,41.1,0.79,0.71,0.84,0.8,0.83,0.76,141.0,28.9,2.65,2.46,5.93,0.92,18.64,9.4,2.52,2.65,2.52,8.0,4.0,28.0,12.0,12.0,52.0,13.0,1.0,5.0,0.0,11.0,1.0,12.0,10.0,27.0,39.0,4.0,8.0,0.0,0.0,3.0,6.0,28.0,10.0,2.0,0.9,1.17,0.57,1.0,0.0,0.0,52.0,40.0,40.0,0.0,0.61,1.1,0.57,2.69,2.69,2.58,77.0,56.0,2.0,8.0,11.0,16.0,8.0,12.0,41.0,0.0,0.0,3642.0,8.0,0.0,0.0,0.0,134.19,14.68,14.2,14.68,14.2,130.0,59.0,51.0,240.0,17.0,14.0,1.0,130.0,43.0,16.0,2.97,5.0,6.71,5.0,5.0,7.0,240.0,189.0,189.0,3.01,2.25,2.25,15.43,15.43,15.04,31.05,3.99,3.84,3.99,3.84,30.0,10.0,7.0,47.0,3.0,2.0,0.0,23.0,11.0,6.0,0.67,1.51,1.81,1.0,0.0,2.0,47.0,40.0,40.0,0.39,0.49,0.49,3.89,3.89,3.81,3.44,1.42,66.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0
8479378,2022,Logan Stanley,WPG,D,other,10,13.0,0.0,0.53,0.0,0.37,0.0,0.62,0.0,0.57,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.07,0.07,0.07,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.08,0.08,0.08,0.89,1.51,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8479378,2022,Logan Stanley,WPG,D,all,10,8147.0,180.0,0.35,0.44,0.52,0.46,0.53,0.44,0.53,59.0,10.35,0.3,0.51,2.97,0.33,5.91,4.97,0.3,0.31,0.3,0.0,1.0,8.0,7.0,6.0,21.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,8.0,8.0,15.0,5.0,13.0,0.0,26.0,0.0,6.0,15.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,20.87,15.0,15.04,5.0,0.1,0.0,0.01,0.39,0.39,0.38,180.0,19.0,23.0,18.0,120.0,18.0,26.0,18.0,118.0,0.0,0.0,27853.0,13.0,7.0,2.0,12.0,63.66,5.92,5.63,5.97,5.67,61.0,27.0,25.0,113.0,5.0,7.0,2.0,66.0,14.0,8.0,2.23,1.75,1.95,1.0,3.0,1.0,113.48,88.0,88.4,0.87,1.2,1.2,5.59,5.66,5.49,79.89,7.53,7.2,7.73,7.39,88.0,22.0,25.0,135.0,8.0,12.0,0.0,78.0,24.0,8.0,2.15,2.81,2.56,5.0,1.0,2.0,136.8,110.0,111.22,1.2,1.95,1.95,6.78,6.92,6.78,25.78,23.94,493.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0
8479378,2022,Logan Stanley,WPG,D,5on5,10,7362.0,163.0,0.35,0.46,0.5,0.47,0.51,0.46,0.51,58.0,9.54,0.25,0.47,2.83,0.31,5.69,4.46,0.24,0.25,0.25,0.0,1.0,8.0,6.0,6.0,20.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,8.0,14.0,4.0,11.0,0.0,26.0,0.0,5.0,14.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,19.87,14.0,14.04,4.0,0.09,0.0,0.01,0.33,0.33,0.32,163.0,19.0,14.0,18.0,112.0,17.0,25.0,16.0,105.0,0.0,0.0,21914.0,11.0,7.0,2.0,10.0,59.83,5.58,5.29,5.63,5.33,59.0,24.0,25.0,108.0,5.0,7.0,2.0,62.0,13.0,8.0,2.04,1.6,1.95,1.0,3.0,1.0,108.48,83.0,83.4,0.83,1.2,1.2,5.21,5.28,5.11,71.82,6.43,6.12,6.64,6.31,79.0,19.0,23.0,121.0,7.0,11.0,0.0,68.0,23.0,7.0,1.8,2.72,1.91,5.0,1.0,1.0,122.8,98.0,99.22,1.01,1.92,1.92,5.53,5.68,5.56,16.29,16.36,374.0,358.0,0.68,0.2,15.0,1.0,11.0,1.0
8479378,2022,Logan Stanley,WPG,D,4on5,10,772.0,17.0,0.75,0.25,0.11,0.28,0.05,0.31,0.05,22.0,0.81,0.05,0.04,0.14,0.03,0.22,0.52,0.05,0.05,0.05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,17.0,0.0,9.0,0.0,8.0,1.0,1.0,2.0,13.0,0.0,0.0,1109.0,2.0,0.0,0.0,0.0,3.83,0.34,0.34,0.34,0.34,2.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.19,0.14,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.0,0.0,0.38,0.38,0.38,7.33,1.03,1.01,1.03,1.01,8.0,3.0,2.0,13.0,1.0,1.0,0.0,9.0,1.0,1.0,0.29,0.09,0.65,0.0,0.0,1.0,13.0,11.0,11.0,0.16,0.03,0.03,1.16,1.16,1.14,0.45,3.52,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8479378,2022,Logan Stanley,WPG,D,5on4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479370,2022,Tyson Jost,BUF,C,other,44,703.0,12.0,7.26,0.67,0.58,0.32,0.55,0.3,0.55,115.0,0.56,0.54,0.01,0.01,0.01,0.21,0.21,0.54,0.54,0.54,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.54,0.54,0.54,12.0,2.0,7.0,0.0,3.0,0.0,3.0,2.0,7.0,3.0,6.0,2593.0,2.0,0.0,0.0,0.0,7.55,4.01,3.28,4.01,3.28,6.0,4.0,2.0,12.0,2.0,0.0,0.0,2.0,3.0,5.0,0.09,0.43,3.49,0.0,1.0,1.0,12.0,10.0,10.0,0.11,0.0,0.0,4.12,4.12,3.39,16.98,1.95,1.21,1.95,1.21,19.0,4.0,2.0,25.0,3.0,2.0,0.0,15.0,6.0,2.0,0.61,0.62,0.72,2.0,1.0,0.0,25.0,23.0,23.0,0.44,0.72,0.72,1.67,1.67,1.05,11.49,8.19,71.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8479370,2022,Tyson Jost,BUF,C,all,44,36280.0,763.0,11.63,0.43,0.52,0.42,0.53,0.41,0.52,343.0,66.53,7.32,4.82,14.53,2.15,33.16,27.02,6.9,7.41,6.98,6.0,5.0,63.0,26.0,21.0,110.0,15.0,4.0,8.0,1.0,16.0,4.0,22.0,35.0,59.0,85.0,11.0,28.0,107.0,40.0,16.0,6.0,57.0,25.0,7.0,2.11,3.2,2.01,0.0,2.0,2.0,110.64,89.0,89.12,1.0,1.02,1.47,1.73,6.62,6.66,6.48,763.0,86.0,145.0,129.0,403.0,137.0,108.0,112.0,406.0,107.0,181.0,124657.0,28.0,26.0,10.0,16.0,262.98,26.56,24.99,26.55,24.99,277.0,80.0,112.0,469.0,23.0,21.0,1.0,252.0,79.0,26.0,8.04,9.6,8.92,8.0,11.0,4.0,469.97,357.0,356.99,3.6,4.03,4.03,26.14,26.15,25.02,372.24,35.24,33.34,35.32,33.43,392.0,124.0,129.0,645.0,42.0,28.0,4.0,389.0,92.0,35.0,11.52,10.74,12.98,12.0,18.0,12.0,646.18,516.0,519.03,6.01,6.18,6.18,35.07,35.29,33.99,124.52,115.23,2076.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0
8479370,2022,Tyson Jost,BUF,C,5on5,44,30813.0,630.0,11.63,0.47,0.5,0.48,0.52,0.47,0.51,332.0,61.64,6.54,4.66,13.87,2.02,31.67,23.24,6.12,6.63,6.2,6.0,4.0,58.0,24.0,20.0,102.0,13.0,3.0,8.0,1.0,16.0,4.0,20.0,31.0,55.0,79.0,9.0,24.0,91.0,39.0,11.0,5.0,52.0,24.0,6.0,1.98,3.09,1.48,0.0,2.0,1.0,102.64,82.0,82.12,0.0,0.98,1.47,1.73,5.8,5.84,5.65,630.0,80.0,79.0,119.0,352.0,131.0,80.0,92.0,327.0,91.0,135.0,99371.0,24.0,26.0,10.0,13.0,237.57,20.77,19.95,20.77,19.96,252.0,71.0,105.0,428.0,20.0,21.0,1.0,232.0,71.0,20.0,7.34,8.53,4.9,7.0,10.0,3.0,428.97,323.0,322.98,3.29,4.03,4.03,20.03,20.05,19.68,266.4,23.18,22.39,23.26,22.49,287.0,80.0,102.0,469.0,26.0,21.0,3.0,274.0,72.0,21.0,8.56,8.55,6.07,8.0,15.0,3.0,470.18,367.0,370.03,3.57,5.06,5.06,21.69,21.91,21.6,73.26,71.96,1543.0,1421.0,0.29,1.38,12.0,26.0,6.0,22.0
8479370,2022,Tyson Jost,BUF,C,4on5,44,4579.0,110.0,11.14,0.1,0.1,0.14,0.12,0.14,0.12,107.0,4.33,0.25,0.15,0.65,0.12,1.28,3.57,0.25,0.25,0.25,0.0,0.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,1.0,2.0,13.0,0.0,5.0,1.0,5.0,1.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,7.0,6.0,6.0,1.0,0.04,0.0,0.0,0.28,0.28,0.28,110.0,0.0,59.0,6.0,45.0,5.0,24.0,15.0,66.0,13.0,0.0,7268.0,2.0,0.0,0.0,0.0,14.82,1.07,1.05,1.07,1.05,17.0,3.0,4.0,24.0,1.0,0.0,0.0,16.0,4.0,0.0,0.53,0.54,0.0,1.0,0.0,0.0,24.0,20.0,20.0,0.16,0.0,0.0,1.22,1.22,1.21,87.24,9.92,9.55,9.92,9.55,84.0,40.0,25.0,149.0,12.0,5.0,1.0,99.0,13.0,12.0,2.29,1.44,6.19,2.0,1.0,9.0,149.0,124.0,124.0,1.97,0.39,0.39,11.5,11.5,11.12,2.09,18.71,29.0,212.0,0.1,0.0,2.0,0.0,2.0,0.0
8479370,2022,Tyson Jost,BUF,C,5on4,44,185.0,11.0,1.08,0.92,0.93,0.8,0.93,0.75,0.9,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,4.0,3.0,1.0,1.0,3.0,6.0,0.0,9.0,3344.0,0.0,0.0,0.0,0.0,2.29,0.66,0.64,0.66,0.64,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.09,0.53,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.7,0.7,0.68,0.74,0.06,0.06,0.06,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,8.7,0.65,95.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8478472,2022,Mathieu Joseph,OTT,R,other,31,742.0,17.0,8.79,0.7,0.46,0.58,0.45,0.55,0.48,94.0,2.35,1.15,0.17,0.22,0.12,1.13,1.22,1.15,1.15,1.15,0.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.07,0.2,0.88,0.0,1.0,1.0,4.0,4.0,4.0,1.0,0.04,0.0,0.0,1.19,1.19,1.19,17.0,1.0,3.0,1.0,12.0,2.0,2.0,7.0,6.0,0.0,0.0,3084.0,0.0,0.0,0.0,0.0,7.17,2.81,2.81,2.81,2.81,6.0,5.0,4.0,15.0,3.0,0.0,0.0,4.0,3.0,4.0,0.18,0.39,2.24,0.0,1.0,2.0,15.0,11.0,11.0,0.12,0.0,0.0,2.93,2.93,2.93,6.66,1.23,1.19,1.23,1.19,7.0,2.0,2.0,11.0,1.0,0.0,0.0,5.0,2.0,2.0,0.25,0.29,0.69,0.0,0.0,1.0,11.0,9.0,9.0,0.11,0.0,0.0,1.35,1.35,1.3,6.53,7.79,54.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
